172.20.0.1 - - [31/May/2026:12:06:21 +0000] "\x16\x03\x01\x06\x1C\x01\x00\x06\x18\x03\x03\x1E\xE1\x1C\xC7\xCB\xED\x19\xF6\xDD\xBCB\xECx\x1FX\xB2\xF6\x00\x96\x1E<\xCF\xC1W\xFA>$\x84\xD73E[ M}\x85*\xFD.\xE9\xA7\x00'\xB7\xBCHb\x94\xD8\xFC'\xA2\xC1\xA5\xC7\xE6\xC5\x9A\xFF\x96\x98\xE0\xBCm\xCD\x00<\x13\x02\x13\x03\x13\x01\xC0,\xC00\x00\x9F\xCC\xA9\xCC\xA8\xCC\xAA\xC0+\xC0/\x00\x9E\xC0$\xC0(\x00k\xC0#\xC0'\x00g\xC0" 400 157 "-" "-"
172.20.0.4 - - [01/Jun/2026:23:07:01 +0000] "GET /favicon.ico HTTP/1.1" 404 2691 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:01 +0000] "GET /login?_rsc=5CB68i4pnAekjehf HTTP/1.1" 200 226 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:02 +0000] "GET /register?_rsc=bGGR2Yrv0BbdJE4l HTTP/1.1" 200 302 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:02 +0000] "GET /register?_rsc=yIp22O3xgPPxC28X HTTP/1.1" 200 979 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:02 +0000] "GET /register?_rsc=7h4NYy5eoyMcNlUN HTTP/1.1" 200 770 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:02 +0000] "GET /register?_rsc=fGJn87jYv0bW619I HTTP/1.1" 200 786 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:03 +0000] "GET /login?_rsc=7h4NYy5eoyMcNlUN HTTP/1.1" 200 770 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:03 +0000] "GET /register?_rsc=u_bty1QrfRAXweeL HTTP/1.1" 200 498 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:03 +0000] "GET /login?_rsc=nC3siu_m_4Fu2Aui HTTP/1.1" 200 302 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:03 +0000] "GET /login?_rsc=w7y6nB6E5Nueb3gD HTTP/1.1" 200 498 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /terms?_rsc=5CB68i4pnAekjehf HTTP/1.1" 200 214 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /privacy?_rsc=5CB68i4pnAekjehf HTTP/1.1" 200 216 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /about?_rsc=5CB68i4pnAekjehf HTTP/1.1" 200 214 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /privacy?_rsc=3XDUVntrE9f2g4uy HTTP/1.1" 200 302 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /privacy?_rsc=7h4NYy5eoyMcNlUN HTTP/1.1" 200 770 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /terms?_rsc=TPKn2my81RIqaXqX HTTP/1.1" 200 302 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /terms?_rsc=7h4NYy5eoyMcNlUN HTTP/1.1" 200 770 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /privacy?_rsc=HrEtqPkwiCQvqKeY HTTP/1.1" 200 2750 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /about?_rsc=7h4NYy5eoyMcNlUN HTTP/1.1" 200 770 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /about?_rsc=n4tDNspjD4yS_Xnd HTTP/1.1" 200 302 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:05 +0000] "GET /terms?_rsc=u9R9pMrlguO-Ruom HTTP/1.1" 200 2792 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:06 +0000] "GET /about?_rsc=hzcUC6YqarYE9pKE HTTP/1.1" 200 833 "https://stratum.uex.hk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:14 +0000] "GET /login HTTP/1.1" 200 2989 "https://stratum.uex.hk/register" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:16 +0000] "POST /api/auth/login HTTP/1.1" 200 432 "https://stratum.uex.hk/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:17 +0000] "GET /search?_rsc=qYT2Wy2QR8kXuUU6 HTTP/1.1" 200 2083 "https://stratum.uex.hk/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:17 +0000] "GET /_next/static/chunks/0di4vi3xmwvps.js HTTP/1.1" 200 1634 "https://stratum.uex.hk/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:17 +0000] "GET /_next/static/chunks/0p8ag187zfpve.js HTTP/1.1" 200 5303 "https://stratum.uex.hk/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /api/auth/me HTTP/1.1" 200 152 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /settings?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 226 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /admin?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 225 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /ai?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 222 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /jobs?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 225 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /discover?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 174 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /concepts?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 174 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /documents?_rsc=6grVij_EUBxTWnLP HTTP/1.1" 200 228 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /settings?_rsc=hAx_HjeKNpSqZx1F HTTP/1.1" 200 979 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:18 +0000] "GET /settings?_rsc=xt-sIQUV387dExab HTTP/1.1" 200 770 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /settings?_rsc=CAKY1SxnnskN6YyT HTTP/1.1" 200 926 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /settings?_rsc=FqdDtMw-qrF59WcR HTTP/1.1" 200 488 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /settings?_rsc=ckUScPBPoGFOvTuv HTTP/1.1" 200 302 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /admin?_rsc=xt-sIQUV387dExab HTTP/1.1" 200 770 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /admin?_rsc=Qf-CLaGVQBKE96Yb HTTP/1.1" 200 302 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /admin?_rsc=VsKKK15doMT0DqH3 HTTP/1.1" 200 488 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /jobs?_rsc=xt-sIQUV387dExab HTTP/1.1" 200 770 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /jobs?_rsc=ItW-nGARPKNAgi-U HTTP/1.1" 200 302 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /jobs?_rsc=6YWBkSf1Wuread7X HTTP/1.1" 200 510 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /ai?_rsc=xt-sIQUV387dExab HTTP/1.1" 200 770 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /ai?_rsc=tEuyIVLUa9HhSFkw HTTP/1.1" 200 302 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:19 +0000] "GET /ai?_rsc=WuFiLMxDbOjgogYq HTTP/1.1" 200 509 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /documents?_rsc=xt-sIQUV387dExab HTTP/1.1" 200 770 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /documents?_rsc=HNOEK7RHH_ID4qpI HTTP/1.1" 200 511 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /concepts?_rsc=MnWTrh3l-09yAlSG HTTP/1.1" 200 915 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /documents?_rsc=vybi0Ih6bsx8_5Vb HTTP/1.1" 200 302 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /_next/static/chunks/14xq0yia0f4a1.js HTTP/1.1" 200 5112 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /search?_rsc=xt-sIQUV387dExab HTTP/1.1" 200 770 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /search?_rsc=lYuUNSv262s1SMsV HTTP/1.1" 200 302 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /discover?_rsc=MnWTrh3l-09yAlSG HTTP/1.1" 200 918 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /search?_rsc=TBW9HFhLVUKamItj HTTP/1.1" 200 508 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:20 +0000] "GET /_next/static/chunks/189v_j83knm0b.js HTTP/1.1" 200 5028 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:34 +0000] "GET /api/substrates HTTP/1.1" 200 22 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:36 +0000] "GET /discover?_rsc=8g90ilNZ4r4d64xr HTTP/1.1" 200 1322 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:38 +0000] "GET /discover?_rsc=XQGUfu5DIGymwteT HTTP/1.1" 200 1175 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:49 +0000] "GET /discover?_rsc=XQGUfu5DIGymwteT HTTP/1.1" 200 1176 "https://stratum.uex.hk/search" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:54 +0000] "GET /api/agents/runs?agent=daily_digest HTTP/1.1" 200 22 "https://stratum.uex.hk/ai" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:54 +0000] "GET /concepts?_rsc=8yMnlKEUm2asicD8 HTTP/1.1" 200 1280 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:07:58 +0000] "GET /concepts?_rsc=ODGZ81UFC0L2xEuj HTTP/1.1" 200 1135 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:08 +0000] "GET /concepts?_rsc=ODGZ81UFC0L2xEuj HTTP/1.1" 200 1137 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:12 +0000] "GET /api/scheduled_jobs HTTP/1.1" 200 22 "https://stratum.uex.hk/jobs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:22 +0000] "GET /api/substrates HTTP/1.1" 200 22 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:33 +0000] "GET /discover?_rsc=ZnXz1BY4148JUS5W HTTP/1.1" 200 1319 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:34 +0000] "GET /discover?_rsc=XQGUfu5DIGymwteT HTTP/1.1" 200 1175 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:36 +0000] "GET /concepts?_rsc=fPiyTt8HvpWETpMO HTTP/1.1" 200 1281 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:37 +0000] "GET /concepts?_rsc=ODGZ81UFC0L2xEuj HTTP/1.1" 200 1137 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:38 +0000] "GET /discover?_rsc=BpK4FDpBsb0brXcg HTTP/1.1" 200 1321 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:45 +0000] "GET /discover?_rsc=XQGUfu5DIGymwteT HTTP/1.1" 200 1175 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:46 +0000] "GET /concepts?_rsc=fPiyTt8HvpWETpMO HTTP/1.1" 200 1282 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:48 +0000] "GET /discover?_rsc=BpK4FDpBsb0brXcg HTTP/1.1" 200 1320 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:57 +0000] "GET /concepts?_rsc=fPiyTt8HvpWETpMO HTTP/1.1" 200 1280 "https://stratum.uex.hk/documents" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
172.20.0.4 - - [01/Jun/2026:23:08:59 +0000] "GET /discover?_rsc=BpK4FDpBsb0brXcg HTTP/1.1" 200 1319 "https://stratum.uex.hk/concepts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Edg/148.0.0.0"
